,,,,,,,,,,,
,25.450.4101,400 m3/h,"1.631,25",13125,,,,,,,
,,,,,,,,,,,
,25.450.4102,600 m3/h,"1.936,25",13125,,,,,,,
,,,,,,,,,,,
,25.450.4103,900 m3/h,"2.248,75",13125,,,,,,,
,,,,,,,,,,,
,25.450.5100,Kanal Tipi Aspiratörler (Ölçü: Ad),,,,,,,,,
,,,,,,,,,,,
,"İki kanal arasına montajı yapılabilen, gövdesi galvanizli çelik sacdan veya elektrostatik toz
boya ile boyanmış, elektrik bağlantıları fabrikada yapılmış, motoru ve elektrik bağlantı kutusu
en az IP 44 koruma sınıfında olacaktır. Kanatlar geriye veya öne eğik tipte, rulmanlar ömür",,,,,,,,,,
,,,,,,,,,,,
,-339-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,25.450.-Havalandırma ve Klima Tesisatı,,,,,,,,,,
,,,,,,,,,,,
"r
a","Montajlı
Birim Fiyat
TL",,,,,,,,,,
,"Montaj Bedeli
(TL)",,,,,,,,,,
,Poz No,Yapılacak İşin Cinsi,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,"boyu bakım gerektirmeyen tipte olacaktır. Fan gövdesi, titreşim tutucu takozlar üzerine monte
edilecek, fan çıkış ağzında koruyucu tel kafes bulunacaktır. Aksiyel fanlı hız kontrollü
yapılarak fan devri değiştirilebilir , Fan motorları üzerinde standart termik koruma bulunan,
Kanal tipi aspiratörün temini, montajı her türlü işçilik dâhil çalışır durumda teslimi. (Cihaz
kapasitelerinde 100 pa değerlerindeki hava debisi esas alınacaktır.)",,,,,,,,,,
,,,,,,,,,,,
,25.450.5101,100,m3/h,"2.789,38",28938,,,,,,
,,,,,,,,,,,
,25.450.5102,200,m3/h,"2.976,88",28938,,,,,,
,,,,,,,,,,,
,25.450.5103,300,m3/h,"3.164,38",28938,,,,,,
,,,,,,,,,,,
,25.450.5104,400,m3/h,"3.414,38",28938,,,,,,
,,,,,,,,,,,
,25.450.5105,500,m3/h,"3.896,25",39625,,,,,,
,,,,,,,,,,,
,25.450.5106,750,m3/h,"4.146,25",39625,,,,,,
,,,,,,,,,,,
,25.450.5107,1000,m3/h,"4.646,25",39625,,,,,,
,,,,,,,,,,,
,25.450.5108,1250,m3/h,"6.021,25",39625,,,,,,
,,,,,,,,,,,
,25.450.5109,1500 m3/h,"6.753,13",50313,,,,,,,
,,,,,,,,,,,
,25.450.5110,1750,m3/h,"8.986,88",50313,,,,,,
,,,,,,,,,,,
,25.450.5111,2000,m3/h,"11.468,13",68563,,,,,,
,,,,,,,,,,,
,25.450.5112,2500,m3/h,"12.430,63",68563,,,,,,
,,,,,,,,,,,
,25.450.7100,Aksiyal Jet Fanlar (Ölçü:Ad.),,,,,,,,,
,,,,,,,,,,,
,"305/2011/AB Yapı Malzemeleri Yönetmeliğine uygun, CE uygunluk işaretiyle piyasa arz
edilmiş, gücü 3kW ı aşmayan, pervaneleri ISO 1940-1 standardına uygun şekilde balanslanmış,
cihaz TS EN 12101-3 e göre F300 dayanımlı olacaktır. Fan motoru, çift devirli olarak
çalışabilecek özellikte 2/4 kutuplu, en az IP 55 koruma sınıfına, H izolasyon sınıfına haiz,
üzerinden geçen hava ile soğuyacak tam kapalı, acil durum ve sürekli çalışmaya uygun
özellikte olacaktır. Cihaz üzerindeki elektrik terminal kutuları ve kablo rakorları yangına
dayanıklı olacaktır. Aksiyal kanat(eksenel) yapılı özellikte olacaktır. Pervane, alüminyum
alaşım malzemeden enjeksiyon döküm olacaktır. Fan gövdesinin iki tarafında ses yutumu
sağlamak amacıyla taş yünü izoleli susturucular bulunacaktır. Jet fanların her iki uç kısmında
da yönlendirici kanatlar ve tel kafes olacaktır. Kapasiteler 2 . devirdeki değerlerdir.
Otomasyon, güç panosu ve kablolaması tanıma dahil değildir .",,,,,,,,,,
,,,,,,,,,,,
,25.450.7101,"İtki kuvveti: 22 N ,",İç çap en az: 275,"mm , debi en az: 3500 m3/h","23.236,88",89938,,,,,
,,,,,,,,,,,
,25.450.7102,İtki kuvveti: 32,"N,","İç çap en az :315 mm , debi en az: 4500 m3/h","25.476,25","1.188,75",,,,,
,,,,,,,,,,,
,25.450.7103,İtki kuvveti: 50 N,",","İç çap en az : 355 mm , debi en az:",5000 m3/h,"27.015,00","1.402,50",,,,
,,,,,,,,,,,
,25.450.7104,İtki kuvveti: 58 N,",",İç çap en az:,"400 mm , debi en az:",9000 m3/h,"28.515,63","1.478,13",,,
,,,,,,,,,,,
,25.450.7105,İtki kuvveti: 80 N,",","İç çap en az: 400 mm , debi en az: 10.000 m3/h","33.310,00","1.585,00",,,,,
,,,,,,,,,,,
,25.450.7200,Radyal jet Fanlar (Ölçü:Ad.),,,,,,,,,
,,,,,,,,,,,
,"305/2011/AB Yapı Malzemeleri Yönetmeliğine uygun, CE uygunluk işaretiyle piyasa arz
edilmiş, gücü 3kW ı aşmayan, pervaneleri ISO 1940-1 standardına uygun şekilde balanslanmış,
cihaz TS EN 12101-3 e göre F300 dayanımlı olacaktır. Fan motoru, çift devirli olarak
çalışabilecek özellikte 4/8 kutuplu, en az IP 55 koruma sınıfına, en az H izolasyon sınıfına
haiz, üzerinden geçen hava ile soğuyacak tam kapalı, acil durum ve sürekli çalışmaya uygun
özellikte olacaktır. Fanların emiş taraflarında koruma teli, üfleme ağzındaki hava dağılımının
homojen olmasını sağlayan yönlendiriciler olacaktır. Cihaz üzerindeki elektrik terminal
kutuları ve kablo rakorları yangına dayanıklı olacaktır. Radyal kanat(santrifüj) yapılı özellikte,
geriye eğik kanatlı pervaneler robotik kaynaklı, siyah sacdan imal edilmiş, üzeri elektrostatik
fırın boya yapılmış olacaktır. Kapasiteler 2 . devirdeki en az değerlerdir. Otomasyon, güç
panosu ve kablolaması tanıma dahil değildir .",,,,,,,,,,
,,,,,,,,,,,
,25.450.7201,"İtki kuvveti: 50 N, Debi en az",:,6.000 m3/h,"28.626,25","1.188,75",,,,,
,,,,,,,,,,,
,25.450.7202,"İtki kuvveti: 75 N, Debi en az",:,8.000 m3/h,"35.758,13","1.295,63",,,,,
,,,,,,,,,,,
,25.450.7203,"İtki kuvveti: 100 N, Debi en az",:,8.900 m3/h,"39.840,63","1.478,13",,,,,
,,,,,,,,,,,
,25.452.1000,Duman Atım Fanı: (Ölçü: Ad.,İhzarat %60),,,,,,,,
,,,,,,,,,,,
,"305/2011/AB Yapı Malzemeleri Yönetmeliğine uygun olarak üretilmiş, CE uygunluk işaretiyle
piyasa arz edilmiş, Çatı tipi, tek kademeli, tek yönlü, gücü yaklaşık 10kW, susturuculu, kontrol
panolu, statik ve dinamik bakımdan dengelenmiş rulmanlı veya kaymalı yataklı rotorlu, trifaze
akımla işler elektrik motoru ile direkt akuple veya eksiz V kayışı ile tahrik edilen kayış germe",,,,,,,,,,
,,,,,,,,,,,
,-340-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,25.450.-Havalandırma ve Klima Tesisatı,,,,,,,,,,
,,,,,,,,,,,
"r
a","Montajlı
Birim Fiyat
TL",,,,,,,,,,
,"Montaj Bedeli
(TL)",,,,,,,,,,
,Poz No,Yapılacak İşin Cinsi,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,"tertibatlı aksiyal duman atım fanının; işyerinde temin edilmesi, titreşim izolesi ile şase veya
beton kaide üzerinde montajı, kanallara esnek (flexible) ilavelerle bağlanması sac kısımların
tamamı DKP sac ile yapılıp içi dışı önce antipas boya ile iki kat, görülen kısımların sıcağa
dayanıklı tabanca boya ile iki kat boyanması (Elektrik tesisat ve motoru, hücreli yapıldığı
takdirde hücre bedeli ve beton kaidesi ilgili birim fiyatlarından ayrıca ödenecektir.) (Ara
değerlere ait birim fiyatlar enterpolasyonla bulunur). (Titreşim önleyici takoz ve benzeri
imalatlar birim fiyatlarına dahil.)",,,,,,,,,,
,,,,,,,,,,,
,25.452.1100,"TS EN 12101'e göre yangına dayananım sınıfı F200 (200°C, 120dak.) olan, toplam basıncı
225 paskala (25 mm.SS'na) kadar.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.1101,10.000 m³/h,"47.836,25","2.773,75",,,,,,,
,,,,,,,,,,,
,25.452.1102,12.000 m³/h,"50.770,00","3.170,00",,,,,,,
,,,,,,,,,,,
,25.452.1103,16.000 m³/h,"55.128,75","3.566,25",,,,,,,
,,,,,,,,,,,
,25.452.1104,20.000 m³/h,"60.005,63","3.855,63",,,,,,,
,,,,,,,,,,,
,25.452.1105,25.000 m³/h,"68.800,00","3.962,50",,,,,,,
,,,,,,,,,,,
,25.452.1106,30.000 m³/h,"79.296,25","4.358,75",,,,,,,
,,,,,,,,,,,
,25.452.1107,35.000 m³/h,"83.705,00","4.755,00",,,,,,,
,,,,,,,,,,,
,25.452.1108,40.000 m³/h,"89.688,75","5.151,25",,,,,,,
,,,,,,,,,,,
,25.452.1109,45.000 m³/h,"104.093,75","5.943,75",,,,,,,
,,,,,,,,,,,
,25.452.1110,50.000 m³/h,"110.165,00","6.340,00",,,,,,,
,,,,,,,,,,,
,25.452.1111,55.000 m³/h,"126.136,25","6.736,25",,,,,,,
,,,,,,,,,,,
,25.452.1112,60.000 m³/h,"145.882,50","7.132,50",,,,,,,
,,,,,,,,,,,
,25.452.1113,65.000 m³/h,"151.403,75","7.528,75",,,,,,,
,,,,,,,,,,,
,25.452.1114,70.000 m³/h,"160.050,00","7.925,00",,,,,,,
,,,,,,,,,,,
,25.452.1115,75.000 m³/h,"166.446,25","8.321,25",,,,,,,
,,,,,,,,,,,
,25.452.1116,80.000 m³/h,"185.842,50","8.717,50",,,,,,,
,,,,,,,,,,,
,25.452.1117,90.000 m³/h,"196.113,75","9.113,75",,,,,,,
,,,,,,,,,,,
,25.452.1118,100.000 m³/h,"215.385,00","9.510,00",,,,,,,
,,,,,,,,,,,
,25.452.1200,"Toplam basıncı 450 paskala (50mm.SS'na) kadar; diğer özellikler BFT 25.452.1100 gibi
olup, montajlı birim fiyatları %10 artırılacak ve montaj bedelleri arttırılmadan aynen
uygulanacak.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.1300,"Toplam basıncı 675 paskala (75mm.SS'na) kadar; diğer özellikler BFT 25.452.1100 gibi
olup, montajlı birim fiyatları %20 artırılacak ve montaj bedelleri arttırılmadan aynen
uygulanacak.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.1400,"TS EN 12101'e göre yangına dayananım sınıfı F300 (300°C, 60dak.) olan, toplam basıncı
225 paskala (25 mm.SS'na) kadar..",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.1401,10.000 m³/h,"48.795,00","3.170,00",,,,,,,
,,,,,,,,,,,
,25.452.1402,12.000 m³/h,"51.691,25","3.566,25",,,,,,,
,,,,,,,,,,,
,25.452.1403,16.000 m³/h,"57.712,50","3.962,50",,,,,,,
,,,,,,,,,,,
,25.452.1404,20.000 m³/h,"64.358,75","4.358,75",,,,,,,
,,,,,,,,,,,
,25.452.1405,25.000 m³/h,"76.005,00","4.755,00",,,,,,,
,,,,,,,,,,,
,25.452.1406,30.000 m³/h,"87.255,00","4.755,00",,,,,,,
,,,,,,,,,,,
,25.452.1407,35.000 m³/h,"100.151,25","5.151,25",,,,,,,
,,,,,,,,,,,
,25.452.1408,40.000 m³/h,"103.047,50","5.547,50",,,,,,,
,,,,,,,,,,,
,25.452.1409,45.000 m³/h,"137.193,75","5.943,75",,,,,,,
,,,,,,,,,,,
,25.452.1410,50.000 m³/h,"141.340,00","6.340,00",,,,,,,
,,,,,,,,,,,
,25.452.1411,55.000 m³/h,"164.236,25","6.736,25",,,,,,,
,,,,,,,,,,,
,25.452.1412,60.000 m³/h,"174.632,50","7.132,50",,,,,,,
,,,,,,,,,,,
,25.452.1413,65.000 m³/h,"189.175,00","7.925,00",,,,,,,
,,,,,,,,,,,
,25.452.1414,70.000 m³/h,"196.050,00","7.925,00",,,,,,,
,,,,,,,,,,,
,25.452.1415,75.000 m³/h,"203.717,50","8.717,50",,,,,,,
,,,,,,,,,,,
,25.452.1416,80.000 m³/h,"218.717,50","8.717,50",,,,,,,
,,,,,,,,,,,
,-341-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,25.450.-Havalandırma ve Klima Tesisatı,,,,,,,,,,
,,,,,,,,,,,
"r
a","Montajlı
Birim Fiyat
TL",,,,,,,,,,
,"Montaj Bedeli
(TL)",,,,,,,,,,
,Poz No,Yapılacak İşin Cinsi,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.1417,90.000 m³/h,"232.010,00","9.510,00",,,,,,,
,,,,,,,,,,,
,25.452.1418,100.000 m³/h,"253.260,00","9.510,00",,,,,,,
,,,,,,,,,,,
,25.452.1500,"Toplam basıncı 450 paskala (50mm.SS'na) kadar; diğer özellikler BFT 25.452.1400 deki
gibi olup , montajlı birim fiyatları %10 artırılacak ve montaj bedelleri arttırılmadan
aynen uygulanacak.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.1600,"Toplam basıncı 675 paskala (75mm.SS'na) kadar; diğer özellikler BFT 25.452.1400 deki
gibi olup , montajlı birim fiyatları %20 artırılacak ve montaj bedelleri arttırılmadan
aynen uygulanacak.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.2000,Basınçlandırma Fanı: (Ölçü: Ad.,İhzarat %60),,,,,,,,
,,,,,,,,,,,
,"Kanal tipi, tek kademeli, tek yönlü, gücü yaklaşık 10kW, susturuculu, panolu kontrol panolu,
statik ve dinamik bakımdan dengelenmiş rulmanlı veya kaymalı yataklı rotorlu, trifaze akımla
işler elektrik motoru ile direkt akuple veya eksiz V kayışı ile tahrik edilen kayış germe tertibatlı
aksiyal basınçlandırma fanının; işyerinde temin edilmesi, titreşim izolesi ile şase veya beton
kaide üzerinde montajı, kanallara fleksbıl ilavelerle bağlanması sac kısımların tamamı DKP sac
ile yapılıp içi dışı önce antipas boya ile iki kat, görülen kısımların iki kat boyanması.Elektrik
tesisat ve motoru, hücreli yapıldığı takdirde hücre bedeli ve beton kaidesi ilgili birim
fiyatlarından ayrıca ödenecek, ara değerlere ait birim fiyatlar enterpolasyonla bulunacak,
titreşim önleyici takoz ve benzeri imalatlar birim fiyatlarına dahil.",,,,,,,,,,
,,,,,,,,,,,
,25.452.2100,Merdiven Basınçlandırma Fanı Toplam basıncı 500 Pascal akadar.,,,,,,,,,
,,,,,,,,,,,
,25.452.2101,2.500 m³/h,"28.277,50","1.402,50",,,,,,,
,,,,,,,,,,,
,25.452.2102,5.000 m³/h,"30.960,00","1.585,00",,,,,,,
,,,,,,,,,,,
,25.452.2103,7.500 m³/h,"36.249,38","1.874,38",,,,,,,
,,,,,,,,,,,
,25.452.2104,10.000 m³/h,"38.231,25","1.981,25",,,,,,,
,,,,,,,,,,,
,25.452.2105,12.500 m³/h,"41.981,25","1.981,25",,,,,,,
,,,,,,,,,,,
,25.452.2106,15.000 m³/h,"44.481,25","1.981,25",,,,,,,
,,,,,,,,,,,
,25.452.2107,20.000 m³/h,"48.963,13","2.088,13",,,,,,,
,,,,,,,,,,,
,25.452.2108,25.000 m³/h,"60.166,88","2.666,88",,,,,,,
,,,,,,,,,,,
,25.452.2109,30.000 m³/h,"65.166,88","2.666,88",,,,,,,
,,,,,,,,,,,
,25.452.2110,35.000 m³/h,"75.670,00","3.170,00",,,,,,,
,,,,,,,,,,,
,25.452.2200,"Toplam basıncı 750 paskala kadar; diğer özellikler BFT 25.452.2100 gibi olup, montajlı
birim fiyatları %10 artırılacak ve montaj bedelleri arttırılmadan aynen uygulanacak.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.2300,"Toplam basıncı 1100 paskala kadar; diğer özellikler BFT BFT 25.452.2100 gibi olup,
montajlı birim fiyatları %20 artırılacak ve montaj bedelleri arttırılmadan aynen
uygulanacak.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.2400,"Asansör Basınçlandırma Fanı, toplam basıncı 500 paskala kadar.",,,,,,,,,
,,,,,,,,,,,
,25.452.2401,2.500 m³/h,"28.690,63","1.478,13",,,,,,,
,,,,,,,,,,,
,25.452.2402,5.000 m³/h,"33.915,63","1.478,13",,,,,,,
,,,,,,,,,,,
,25.452.2403,7.500 m³/h,"38.510,00","1.585,00",,,,,,,
,,,,,,,,,,,
,25.452.2404,10.000 m³/h,"40.935,00","1.585,00",,,,,,,
,,,,,,,,,,,
,25.452.2405,12.500 m³/h,"44.581,25","1.981,25",,,,,,,
,,,,,,,,,,,
,25.452.2406,15.000 m³/h,"48.206,25","1.981,25",,,,,,,
,,,,,,,,,,,
,25.452.2500,"Toplam basıncı 750 paskala kadar; diğer özellikler BFT 25.452.2400 gibi olup, montajlı
birim fiyatları %10 artırılacak ve montaj bedelleri arttırılmadan aynen uygulanacak.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.2600,"Toplam basıncı 1000 paskala kadar;diğer özellikler BFT 25.452.2400 gibi olup, montajlı
birim fiyatları %20 artırılacak ve montaj bedelleri arttırılmadan aynen uygulanacak.",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.452.3000,"Fazla Basınç Rahatlatma Damperi: (Ölçü: Ad., İhzarat: %60)","2.200,00",39600,,,,,,,
,,,,,,,,,,,
,"Oransal yaylı veya karşı ağırlıklı damperli, 300mmx600mm boyutların da menfez ve montaj
elemanları.",,,,,,,,,,
,,,,,,,,,,,
,25.455.1000,KURU HAVA FİLTRELERİ: (Ölçü: Ad.: İhzarat: % 60),,,,,,,,,
,,,,,,,,,,,
,25.455.1100,"Elemanları temizlenmeyen, kuru hava filtresi; (sentetik tip):",,,,,,,,,
,,,,,,,,,,,
,"Aşağıda belirtilen kapasitelerde % 75i 10 mikrondan büyük % 25i 10-01 mikron olan tozlardan
havayı % 80 temizleyebilecek nitelikte, temiz (m2 sinde toz yükü 200 gramdan az) olduğu
zaman direnci, 1,5 m/sn. hızda 40 paskal (4,5 mm.SS) olan ve metrekaresinde 1200 gram toz
toplanabilen (1200 gr/m2 toz yükünde 1,5 m/sn. hız için direnci 72 paskal (8 mm.",,,,,,,,,,
,,,,,,,,,,,
,-342-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,25.450.-Havalandırma ve Klima Tesisatı,,,,,,,,,,
,,,,,,,,,,,
"r
a","Montajlı
Birim Fiyat
TL",,,,,,,,,,
,"Montaj Bedeli
(TL)",,,,,,,,,,
,Poz No,Yapılacak İşin Cinsi,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,"SS)den az olan); bu kadar tozu topladıktan sonra elemanı değişebilen hava filtresinin mevcut
santrala kolayca monte edilebilecek ve kolayca sökülebilecek konstrüksiyonda gerekli kızakları
ile birlikte, montesi, çalışır halde teslimi.
Not: 50000 m3/h kapasitesinden daha büyük olan filtreler 2 grup halinde olabilecektir. Bu
durumda bölündükten sonraki kapasitenin Birim Fiyatı uygulanacaktır.",,,,,,,,,,
,,,,,,,,,,,
,25.455.1101,-100,500,m3/h' lik,33375,1750,,,,,
,,,,,,,,,,,
,25.455.1102,-501,1500,m3/h' lik,36250,1750,,,,,
,,,,,,,,,,,
,25.455.1103,-1501,3000,m3/h' lik,50375,4375,,,,,
,,,,,,,,,,,
,25.455.1104,-3001,5000,m3/h' lik,59750,4375,,,,,
,,,,,,,,,,,
,25.455.1105,5001 - 10000,m3/h 'lik,"1.180,00",8750,,,,,,
,,,,,,,,,,,
,25.455.1106,10001 - 20000,m3/h' lik,"2.187,50",17500,,,,,,
,,,,,,,,,,,
,25.455.1107,20001 - 30000,m3/h' lik,"3.055,00",17500,,,,,,
,,,,,,,,,,,
,25.455.1108,30001 - 40000,m3/h'lik,"4.146,25",26250,,,,,,
,,,,,,,,,,,
,25.455.1109,40001 - 50000,m3/h'lik,"4.863,75",26250,,,,,,
,,,,,,,,,,,
,25.455.1200,"Elemanları temizlenebilen tip, kuru hava filtresi; (madeni veya sentetik tip).",,,,,,,,,
,,,,,,,,,,,
,"Elemanları yıkayıp temizlendikten sonra tekrar kullanılabilen kuru hava filtresi; diğer özellikler
BFT 25.455.1100 deki gibi olup , montajlı birim fiyatlar % 15 artırılacak ve montaj bedelleri
artırılmadan aynen uygulanacaktır.",,,,,,,,,,
,,,,,,,,,,,
,25.455.1300,Torba filtre:,,,,,,,,,
,,,,,,,,,,,
,"Kimyasal liflerden veya cam yününden imal, dikişli torbalardan meydana gelmiş,aşağıda
belirtilen boyutlarda % 90 lara varan miktarda büyüklüğü 10 mikron olan tozlardan havayı
koruyacak, .EU-4 veya G4 sınıfı, santral içine montajının kolayca yapılabilmesi için galvanizli
sac veya plastik malzemeden imal çerçeveye haiz ilk çalışma basınçları 35-50 Pa arasında
değişen torba filtrelerin temini ve yerine montajı .
Boyutu (mm) Debi (m3/h)",,,,,,,,,,
,,,,,,,,,,,
,25.455.1301,305 x 305,1100,65125,1750,,,,,,
,,,,,,,,,,,
,25.455.1302,305 x 610,2200,72875,1750,,,,,,
,,,,,,,,,,,
,25.455.1303,610 x 305,2200,83000,1750,,,,,,
,,,,,,,,,,,
,25.455.1304,610 x 610,4300,"1.175,00",2625,,,,,,
,,,,,,,,,,,
,25.458.1000,SANTRAL ISITICILARI (PN 6-16 KALİTESİNDE): (Ölçü Ad.: İhzarat: % 60),,,,,,,,,
,,,,,,,,,,,
,25.458.1100,"Bakır boru, bakır veya alüminyum kanatlı ısıtıcı",,,,,,,,,
,,,,,,,,,,,
,"Bakır boru, bakır veya alüminyum kanatlı ısıtıcı (fiyata esas kapasite Logaritmik tm = 60 °C,
sıcak su ile çalışması ve serpantinde alın hızı 3 m/sn)",,,,,,,,,,
,,,,,,,,,,,
,25.458.1101,(1000,kcal/h),11,kW,"1.402,50",15125,,,,
,,,,,,,,,,,
,25.458.1102,(5000,kcal/h),55,kW,"3.197,50",15125,,,,
,,,,,,,,,,,
,25.458.1103,(10000,kcal/h),11,kW,"4.003,13",22688,,,,
,,,,,,,,,,,
,25.458.1104,(20000,kcal/h),22,kW,"4.828,75",30250,,,,
,,,,,,,,,,,
,25.458.1105,(40000,kcal/h),44,kW,"6.449,38",37813,,,,
,,,,,,,,,,,
,25.458.1106,(60000,kcal/h),66,kW,"7.768,75",45375,,,,
,,,,,,,,,,,
,25.458.1107,(80000,kcal/h),88,kW,"9.077,50",45375,,,,
,,,,,,,,,,,
,25.458.1108,(100000,kcal/h),110,kW,"11.352,50",60500,,,,
,,,,,,,,,,,
,25.458.1109,(150000,kcal/h),165,kW,"15.517,50",60500,,,,
,,,,,,,,,,,
,25.458.1110,(200000,kcal/h),220,kW,"19.918,75",75625,,,,
,,,,,,,,,,,
,25.458.1111,(300000,kcal/h),330,kW,"26.668,75",75625,,,,
,,,,,,,,,,,
,25.458.2000,"SANTRAL SOĞUTUCULARI: (4 Atmosfer basıncına kadar.): (Galvaniz veya plastik
esaslı yoğuşma tavası dahil)(Ölçü:Ad.; İhza rat: % 60).",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.458.2100,"Bakır boru, bakır veya alüminyum kanatlı, soğutucu:",,,,,,,,,
,,,,,,,,,,,
,"Fiyata esas kapasite Logaritmik
m/sn","tm = 15 °C , soğuk su ile çalışması ve serpantinde alın hızı 3",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.458.2101,(500,kcal/h),"0,55 kW","1.205,63",22688,,,,,
,,,,,,,,,,,
,-343-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,25.450.-Havalandırma ve Klima Tesisatı,,,,,,,,,,
,,,,,,,,,,,
"r
a","Montajlı
Birim Fiyat
TL",,,,,,,,,,
,"Montaj Bedeli
(TL)",,,,,,,,,,
,Poz No,Yapılacak İşin Cinsi,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,25.458.2102,(1000,kcal/h),"1,1 kW","1.838,75",30250,,,,,
,,,,,,,,,,,
,25.458.2103,(2000,kcal/h),"2,2 kW","2.159,38",37813,,,,,
,,,,,,,,,,,
,25.458.2104,(4000,kcal/h),"4,4 kW","4.616,25",45375,,,,,
,,,,,,,,,,,
,25.458.2105,(8000,kcal/h),"8,8 kW","6.323,13",68063,,,,,
,,,,,,,,,,,
,25.458.2106,(12000,kcal/h),"13,2 kW","7.128,75",90750,,,,,
,,,,,,,,,,,
,25.458.2107,(16000,kcal/h),"17,6 kW","9.306,88","1.134,38",,,,,
,,,,,,,,,,,
,25.458.2108,(20000,kcal/h),22 kW,"9.898,75","1.361,25",,,,,
,,,,,,,,,,,
,25.458.2109,(30000,kcal/h),33 kW,"12.011,88","1.436,88",,,,,
,,,,,,,,,,,
,25.458.2110,(40000,kcal/h),44 kW,"14.974,38","1.436,88",,,,,
,,,,,,,,,,,
,25.458.2111,(60000,kcal/h),66 kW,"18.749,38","1.436,88",,,,,
,,,,,,,,,,,
,25.458.2112,(80000,kcal/h),88 kW,"25.800,00","1.512,50",,,,,
,,,,,,,,,,,
,25.458.2113,(160000,kcal/h),176 kW,"41.701,25","1.663,75",,,,,
,,,,,,,,,,,
,25.458.2114,(320000,kcal/h),352 kW,"77.253,13","1.890,63",,,,,
,,,,,,,,,,,
,25.458.3000,Direkt Genleşmeli (Dx) – Heat Pump (Dx) Bataryalar,,,,,,,,,
,,,,,,,,,,,
,"Direkt genleşmeli (Dx) bataryalar, bakır boru-alüminyum kanattan imal edilmiş, 2014/68/AB
Basınçlı Ekipmanlar Yönetmeliği ile TS EN 378 standartları kapsamında test basıncı
prosedürüne uygun olarak, 41.0 bar işletme basınçlı bataryalara 48,0 bar test basıncı
uygulanarak , 22,0 bar işletme basınçlı bataryalara minimum 34,0 bar test basıncı uygulanarak
sızdırmazlık testi yapılmış , onaylı proje kapasiteleri esas olmak üzere , aşağıdaki batarya
kapasiteleri soğutma yükleri referans olmak üzere , batarya hava tarafı hızı en fazla 3,0 m/s,
soğutucu akışkan tarafı basınç kaybı en fazla 35 kPa, evaporasyon sıcaklığı 6- 8 °C, hava
girişi 35° C % 50 nem, log ΔTm ~18 K için referans alınmıştır.",,,,,,,,,,
,,,,,,,,,,,
,25.458.3001,Soğutma kapasitesi 28,KW a kadar,"10.597,45",64245,,,,,,
,,,,,,,,,,,
,25.458.3002,Soğutma kapasitesi 28-56 KW a kadar,"13.493,08",70558,,,,,,,
,,,,,,,,,,,
,25.458.3003,Soğutma kapasitesi 56-84 KW a kadar,"22.305,58",79308,,,,,,,
,,,,,,,,,,,
,25.458.3004,Soğutma kapasitesi 84-112 KW a kadar,"32.524,95",82495,,,,,,,
,,,,,,,,,,,
,25.458.3005,Soğutma kapasitesi 112-140 KW a kadar,"41.850,58",88808,,,,,,,
,,,,,,,,,,,
,25.458.3006,Soğutma kapasitesi 140-168 KW a kadar,"47.644,33","1.006,83",,,,,,,
,,,,,,,,,,,
,25.458.3007,Soğutma kapasitesi 168-196 KW a kadar,"53.426,83","1.101,83",,,,,,,
,,,,,,,,,,,
,25.458.3008,Soğutma kapasitesi 196-224 KW a kadar,"58.602,45","1.177,45",,,,,,,
,,,,,,,,,,,
,25.458.3009,Soğutma kapasitesi 224-252 KW a kadar,"79.146,20","1.221,20",,,,,,,
,,,,,,,,,,,
,25.458.3010,Soğutma kapasitesi 252-280 KW a kadar,"91.202,45","1.252,45",,,,,,,
,,,,,,,,,,,
,25.458.3100,DX batarya kontrol modülü:,,,,,,,,,
,,,,,,,,,,,
